dataset,scope,window_size,step,scope_trace_index,global_trace_index,boundary_case_id,boundary_time,boundary_year_week,jsd_score,threshold,score_ratio,is_selected_peak
BPI Challenge 2017,New credit,500,10,1640,1905,Application_1072131214,2016-01-27T12:26:29.285000+00:00,2016-W04,0.0183319181,0.0144545232,1.268248,False
BPI Challenge 2017,New credit,500,10,1650,1916,Application_324324662,2016-01-27T13:31:54.738000+00:00,2016-W04,0.0185918613,0.0144545232,1.286231,False
BPI Challenge 2017,New credit,500,10,1660,1928,Application_226134221,2016-01-27T15:40:19.341000+00:00,2016-W04,0.0184491981,0.0144545232,1.276362,False
BPI Challenge 2017,New credit,500,10,1670,1939,Application_1590764969,2016-01-27T18:15:59.278000+00:00,2016-W04,0.0184658861,0.0144545232,1.277516,False
BPI Challenge 2017,New credit,500,10,1680,1950,Application_496584186,2016-01-27T19:20:25.116000+00:00,2016-W04,0.0193320229,0.0144545232,1.337438,False
BPI Challenge 2017,New credit,500,10,1690,1964,Application_774653180,2016-01-27T21:12:45.277000+00:00,2016-W04,0.0186034994,0.0144545232,1.287037,False
BPI Challenge 2017,New credit,500,10,1700,1977,Application_943280483,2016-01-28T09:02:35.197000+00:00,2016-W04,0.0185451755,0.0144545232,1.283002,False
BPI Challenge 2017,New credit,500,10,1710,1988,Application_1573659532,2016-01-28T10:30:58.168000+00:00,2016-W04,0.0175393813,0.0144545232,1.213418,False
BPI Challenge 2017,New credit,500,10,1720,2000,Application_1047219107,2016-01-28T12:36:26.502000+00:00,2016-W04,0.0181174051,0.0144545232,1.253407,False
BPI Challenge 2017,New credit,500,10,1730,2011,Application_1899046579,2016-01-28T16:08:18.973000+00:00,2016-W04,0.019641895,0.0144545232,1.358875,False
BPI Challenge 2017,New credit,500,10,1740,2021,Application_383365555,2016-01-28T18:06:31.748000+00:00,2016-W04,0.0190533415,0.0144545232,1.318158,False
BPI Challenge 2017,New credit,500,10,1750,2031,Application_1770932507,2016-01-28T19:23:35.556000+00:00,2016-W04,0.0181302091,0.0144545232,1.254293,False
BPI Challenge 2017,New credit,500,10,1760,2041,Application_1129494804,2016-01-28T21:05:51.989000+00:00,2016-W04,0.019275736,0.0144545232,1.333544,False
BPI Challenge 2017,New credit,500,10,1770,2051,Application_1130348546,2016-01-29T08:20:43.009000+00:00,2016-W04,0.0193204678,0.0144545232,1.336638,False
BPI Challenge 2017,New credit,500,10,1780,2063,Application_1659153236,2016-01-29T10:37:09.980000+00:00,2016-W04,0.0197058705,0.0144545232,1.363301,False
BPI Challenge 2017,New credit,500,10,1790,2073,Application_1410679121,2016-01-29T11:47:46.920000+00:00,2016-W04,0.0186994869,0.0144545232,1.293677,False
BPI Challenge 2017,New credit,500,10,1800,2084,Application_780344640,2016-01-29T14:13:57.269000+00:00,2016-W04,0.0189824337,0.0144545232,1.313252,False
BPI Challenge 2017,New credit,500,10,1810,2099,Application_69518826,2016-01-29T16:14:18.753000+00:00,2016-W04,0.0192949295,0.0144545232,1.334871,False
BPI Challenge 2017,New credit,500,10,1820,2109,Application_1716758093,2016-01-29T17:15:44.073000+00:00,2016-W04,0.0203018927,0.0144545232,1.404536,True
BPI Challenge 2017,New credit,500,10,1830,2129,Application_1713672177,2016-01-30T18:30:42.660000+00:00,2016-W04,0.0187343185,0.0144545232,1.296087,False
BPI Challenge 2017,New credit,500,10,1840,2139,Application_356554912,2016-01-30T23:22:59.780000+00:00,2016-W04,0.018330787,0.0144545232,1.26817,False
BPI Challenge 2017,New credit,500,10,1850,2149,Application_200538025,2016-01-31T10:34:15.512000+00:00,2016-W04,0.0179222369,0.0144545232,1.239905,False
BPI Challenge 2017,New credit,500,10,1860,2159,Application_373453984,2016-01-31T12:51:32.351000+00:00,2016-W04,0.0175464492,0.0144545232,1.213907,False
BPI Challenge 2017,New credit,500,10,1870,2169,Application_1540122719,2016-01-31T15:55:20.657000+00:00,2016-W04,0.0179402585,0.0144545232,1.241152,False
BPI Challenge 2017,New credit,500,10,1880,2179,Application_1884761256,2016-01-31T19:17:55.175000+00:00,2016-W04,0.0174850304,0.0144545232,1.209658,False
BPI Challenge 2017,New credit,500,10,1890,2189,Application_1893724558,2016-01-31T21:18:09.008000+00:00,2016-W04,0.016767354,0.0144545232,1.160007,False
BPI Challenge 2017,New credit,500,10,1900,2199,Application_68456270,2016-02-01T07:59:20.935000+00:00,2016-W05,0.0162450941,0.0144545232,1.123876,False
BPI Challenge 2017,New credit,500,10,1910,2218,Application_538364334,2016-02-01T08:51:17.912000+00:00,2016-W05,0.0152324268,0.0144545232,1.053817,False
BPI Challenge 2017,New credit,500,10,1920,2239,Application_212386089,2016-02-01T10:02:25.527000+00:00,2016-W05,0.0146766651,0.0144545232,1.015368,False
BPI Challenge 2017,New credit,500,10,1930,2249,Application_290274663,2016-02-01T10:48:50.171000+00:00,2016-W05,0.0139717838,0.0144545232,0.966603,False
BPI Challenge 2017,New credit,500,10,1940,2259,Application_1854866046,2016-02-01T11:41:39.282000+00:00,2016-W05,0.0136853823,0.0144545232,0.946789,False
BPI Challenge 2017,New credit,500,10,1950,2269,Application_1026420873,2016-02-01T12:41:43.861000+00:00,2016-W05,0.0131079176,0.0144545232,0.906838,False
BPI Challenge 2017,New credit,500,10,1960,2281,Application_1320709426,2016-02-01T14:07:35.111000+00:00,2016-W05,0.0124127308,0.0144545232,0.858744,False
BPI Challenge 2017,New credit,500,10,1970,2292,Application_2026979697,2016-02-01T15:25:06.356000+00:00,2016-W05,0.0116706254,0.0144545232,0.807403,False
BPI Challenge 2017,New credit,500,10,1980,2304,Application_257596602,2016-02-01T17:16:47.932000+00:00,2016-W05,0.0115818713,0.0144545232,0.801263,False
BPI Challenge 2017,New credit,500,10,1990,2316,Application_1890898402,2016-02-01T18:19:25.719000+00:00,2016-W05,0.0109164884,0.0144545232,0.75523,False
BPI Challenge 2017,New credit,500,10,2000,2326,Application_916308306,2016-02-01T19:05:52.521000+00:00,2016-W05,0.0102035891,0.0144545232,0.70591,False
BPI Challenge 2017,New credit,500,10,2010,2337,Application_453418974,2016-02-01T20:17:16.924000+00:00,2016-W05,0.0096379764,0.0144545232,0.666779,False
BPI Challenge 2017,New credit,500,10,2020,2347,Application_1280449733,2016-02-01T21:48:02.157000+00:00,2016-W05,0.0089214796,0.0144545232,0.61721,False
BPI Challenge 2017,New credit,500,10,2030,2359,Application_365410914,2016-02-02T08:09:27.642000+00:00,2016-W05,0.0082629443,0.0144545232,0.571651,False
BPI Challenge 2017,New credit,500,10,2040,2371,Application_27945062,2016-02-02T10:36:34.122000+00:00,2016-W05,0.008451957,0.0144545232,0.584727,False
BPI Challenge 2017,New credit,500,10,2050,2382,Application_1114338247,2016-02-02T12:13:10.796000+00:00,2016-W05,0.0079239748,0.0144545232,0.5482,False
BPI Challenge 2017,New credit,500,10,2060,2392,Application_635993067,2016-02-02T13:37:46.237000+00:00,2016-W05,0.0078585803,0.0144545232,0.543676,False
BPI Challenge 2017,New credit,500,10,2070,2402,Application_1526447294,2016-02-02T15:27:16.764000+00:00,2016-W05,0.0072047193,0.0144545232,0.49844,False
BPI Challenge 2017,New credit,500,10,2080,2416,Application_328914193,2016-02-02T18:09:51.757000+00:00,2016-W05,0.0064817956,0.0144545232,0.448427,False
BPI Challenge 2017,New credit,500,10,2090,2427,Application_1676601181,2016-02-02T19:56:09.071000+00:00,2016-W05,0.0065930229,0.0144545232,0.456122,False
BPI Challenge 2017,New credit,500,10,2100,2437,Application_1297295635,2016-02-02T23:10:21.046000+00:00,2016-W05,0.0063250194,0.0144545232,0.437581,False
BPI Challenge 2017,New credit,500,10,2110,2447,Application_429717000,2016-02-03T08:57:06.457000+00:00,2016-W05,0.0060966458,0.0144545232,0.421781,False
BPI Challenge 2017,New credit,500,10,2120,2458,Application_1130853725,2016-02-03T10:07:23.331000+00:00,2016-W05,0.0061351687,0.0144545232,0.424446,False
BPI Challenge 2017,New credit,500,10,2130,2470,Application_872411040,2016-02-03T10:52:03.151000+00:00,2016-W05,0.0059616408,0.0144545232,0.412441,False
BPI Challenge 2017,New credit,500,10,2140,2483,Application_1272095921,2016-02-03T12:10:37.475000+00:00,2016-W05,0.0058614623,0.0144545232,0.405511,False
BPI Challenge 2017,New credit,500,10,2150,2493,Application_49211544,2016-02-03T13:19:05.019000+00:00,2016-W05,0.0054787653,0.0144545232,0.379035,False
BPI Challenge 2017,New credit,500,10,2160,2504,Application_1715858812,2016-02-03T15:02:16.867000+00:00,2016-W05,0.0053520491,0.0144545232,0.370268,False
BPI Challenge 2017,New credit,500,10,2170,2517,Application_1931343039,2016-02-03T16:52:30.232000+00:00,2016-W05,0.0052516716,0.0144545232,0.363324,False
BPI Challenge 2017,New credit,500,10,2180,2528,Application_1664113967,2016-02-03T18:34:22.745000+00:00,2016-W05,0.005468126,0.0144545232,0.378299,False
BPI Challenge 2017,New credit,500,10,2190,2540,Application_1295276940,2016-02-03T20:49:41.850000+00:00,2016-W05,0.004913027,0.0144545232,0.339895,False
BPI Challenge 2017,New credit,500,10,2200,2550,Application_1229897222,2016-02-04T08:26:15.869000+00:00,2016-W05,0.0049922593,0.0144545232,0.345377,False
BPI Challenge 2017,New credit,500,10,2210,2561,Application_1937560688,2016-02-04T10:00:48.222000+00:00,2016-W05,0.005006532,0.0144545232,0.346364,False
BPI Challenge 2017,New credit,500,10,2220,2572,Application_1646783960,2016-02-04T11:51:56.293000+00:00,2016-W05,0.0046511768,0.0144545232,0.32178,False
BPI Challenge 2017,New credit,500,10,2230,2584,Application_1542999947,2016-02-04T15:15:25.061000+00:00,2016-W05,0.0045928419,0.0144545232,0.317744,False
BPI Challenge 2017,New credit,500,10,2240,2595,Application_844879450,2016-02-04T17:44:03.940000+00:00,2016-W05,0.0045489686,0.0144545232,0.314709,False
BPI Challenge 2017,New credit,500,10,2250,2607,Application_2082894788,2016-02-04T19:22:32.997000+00:00,2016-W05,0.0047668534,0.0144545232,0.329783,False
BPI Challenge 2017,New credit,500,10,2260,2618,Application_1460033187,2016-02-04T21:34:52.476000+00:00,2016-W05,0.0045432214,0.0144545232,0.314311,False
BPI Challenge 2017,New credit,500,10,2270,2628,Application_1225668841,2016-02-05T08:11:32.536000+00:00,2016-W05,0.0044456345,0.0144545232,0.30756,False
BPI Challenge 2017,New credit,500,10,2280,2642,Application_471753482,2016-02-05T10:57:01.056000+00:00,2016-W05,0.0048782362,0.0144545232,0.337489,False
BPI Challenge 2017,New credit,500,10,2290,2652,Application_1703729825,2016-02-05T12:51:59.573000+00:00,2016-W05,0.0048106536,0.0144545232,0.332813,False
BPI Challenge 2017,New credit,500,10,2300,2665,Application_1608509920,2016-02-05T14:31:38.830000+00:00,2016-W05,0.0051006352,0.0144545232,0.352875,False
BPI Challenge 2017,New credit,500,10,2310,2675,Application_121132097,2016-02-05T17:15:47.574000+00:00,2016-W05,0.0051093891,0.0144545232,0.35348,False
BPI Challenge 2017,New credit,500,10,2320,2685,Application_1263577450,2016-02-05T19:45:31.426000+00:00,2016-W05,0.0054488471,0.0144545232,0.376965,False
BPI Challenge 2017,New credit,500,10,2330,2695,Application_778902005,2016-02-05T20:53:08.219000+00:00,2016-W05,0.0055212351,0.0144545232,0.381973,False
BPI Challenge 2017,New credit,500,10,2340,2705,Application_357513341,2016-02-06T07:15:15.417000+00:00,2016-W05,0.0054629049,0.0144545232,0.377937,False
BPI Challenge 2017,New credit,500,10,2350,2715,Application_428031152,2016-02-06T10:37:54.168000+00:00,2016-W05,0.0055194453,0.0144545232,0.381849,False
BPI Challenge 2017,New credit,500,10,2360,2726,Application_1640897778,2016-02-06T12:29:33.587000+00:00,2016-W05,0.0058849639,0.0144545232,0.407136,False
BPI Challenge 2017,New credit,500,10,2370,2739,Application_6033829,2016-02-06T15:52:14.147000+00:00,2016-W05,0.0061052938,0.0144545232,0.422379,False
BPI Challenge 2017,New credit,500,10,2380,2749,Application_970742877,2016-02-06T19:21:49.511000+00:00,2016-W05,0.0062242505,0.0144545232,0.430609,False
BPI Challenge 2017,New credit,500,10,2390,2759,Application_1324325208,2016-02-07T08:33:03.989000+00:00,2016-W05,0.0063238391,0.0144545232,0.437499,False
BPI Challenge 2017,New credit,500,10,2400,2769,Application_2145834654,2016-02-07T12:44:17.515000+00:00,2016-W05,0.0062058053,0.0144545232,0.429333,False
BPI Challenge 2017,New credit,500,10,2410,2779,Application_131099742,2016-02-07T15:09:06.447000+00:00,2016-W05,0.0065464631,0.0144545232,0.452901,False
BPI Challenge 2017,New credit,500,10,2420,2789,Application_583059905,2016-02-07T19:01:27.308000+00:00,2016-W05,0.0067674928,0.0144545232,0.468192,False
BPI Challenge 2017,New credit,500,10,2430,2799,Application_793193911,2016-02-07T20:57:33.251000+00:00,2016-W05,0.0071077727,0.0144545232,0.491733,False
BPI Challenge 2017,New credit,500,10,2440,2809,Application_348390694,2016-02-07T23:06:03.783000+00:00,2016-W05,0.0068713953,0.0144545232,0.47538,False
BPI Challenge 2017,New credit,500,10,2450,2827,Application_463117073,2016-02-08T09:56:19.749000+00:00,2016-W06,0.0068650043,0.0144545232,0.474938,False
BPI Challenge 2017,New credit,500,10,2460,2840,Application_1832605266,2016-02-08T11:10:22.696000+00:00,2016-W06,0.0068550282,0.0144545232,0.474248,False
BPI Challenge 2017,New credit,500,10,2470,2858,Application_315324597,2016-02-08T12:47:21.263000+00:00,2016-W06,0.0068309277,0.0144545232,0.472581,False
BPI Challenge 2017,New credit,500,10,2480,2868,Application_1217731716,2016-02-08T13:55:59.308000+00:00,2016-W06,0.0070079383,0.0144545232,0.484827,False
BPI Challenge 2017,New credit,500,10,2490,2881,Application_2084120380,2016-02-08T15:29:10.954000+00:00,2016-W06,0.0068961257,0.0144545232,0.477091,False
BPI Challenge 2017,New credit,500,10,2500,2892,Application_979974800,2016-02-08T16:55:40.454000+00:00,2016-W06,0.0070799395,0.0144545232,0.489808,False
BPI Challenge 2017,New credit,500,10,2510,2902,Application_295979157,2016-02-08T18:22:32.531000+00:00,2016-W06,0.0068701907,0.0144545232,0.475297,False
BPI Challenge 2017,New credit,500,10,2520,2915,Application_1632818432,2016-02-08T19:55:40.637000+00:00,2016-W06,0.0069484306,0.0144545232,0.48071,False
BPI Challenge 2017,New credit,500,10,2530,2925,Application_1163829518,2016-02-08T21:36:30.549000+00:00,2016-W06,0.0072232823,0.0144545232,0.499725,False
BPI Challenge 2017,New credit,500,10,2540,2937,Application_1538031590,2016-02-09T09:40:26.453000+00:00,2016-W06,0.0069501258,0.0144545232,0.480827,False
BPI Challenge 2017,New credit,500,10,2550,2948,Application_593449510,2016-02-09T12:13:21.204000+00:00,2016-W06,0.0070116655,0.0144545232,0.485085,False
BPI Challenge 2017,New credit,500,10,2560,2960,Application_1319320930,2016-02-09T13:16:53.832000+00:00,2016-W06,0.0067026005,0.0144545232,0.463703,False
BPI Challenge 2017,New credit,500,10,2570,2971,Application_545562925,2016-02-09T14:35:01.260000+00:00,2016-W06,0.0068124573,0.0144545232,0.471303,False
BPI Challenge 2017,New credit,500,10,2580,2981,Application_750112877,2016-02-09T16:05:28.447000+00:00,2016-W06,0.0061476028,0.0144545232,0.425307,False
BPI Challenge 2017,New credit,500,10,2590,2993,Application_1764056617,2016-02-09T17:58:45.663000+00:00,2016-W06,0.0058944113,0.0144545232,0.40779,False
BPI Challenge 2017,New credit,500,10,2600,3003,Application_834711528,2016-02-09T19:19:28.653000+00:00,2016-W06,0.0056586426,0.0144545232,0.391479,False
BPI Challenge 2017,New credit,500,10,2610,3013,Application_1225343300,2016-02-10T06:52:44.522000+00:00,2016-W06,0.0052359601,0.0144545232,0.362237,False
BPI Challenge 2017,New credit,500,10,2620,3023,Application_1751789692,2016-02-10T09:13:17.486000+00:00,2016-W06,0.0053333298,0.0144545232,0.368973,False
BPI Challenge 2017,New credit,500,10,2630,3035,Application_80832527,2016-02-10T10:32:12.152000+00:00,2016-W06,0.0055027848,0.0144545232,0.380696,False
BPI Challenge 2017,New credit,500,10,2640,3046,Application_859417645,2016-02-10T12:26:29.403000+00:00,2016-W06,0.0054318142,0.0144545232,0.375786,False
BPI Challenge 2017,New credit,500,10,2650,3056,Application_1617693685,2016-02-10T14:40:40.783000+00:00,2016-W06,0.0051152613,0.0144545232,0.353887,False
BPI Challenge 2017,New credit,500,10,2660,3067,Application_1611018977,2016-02-10T16:28:10.685000+00:00,2016-W06,0.0050618031,0.0144545232,0.350188,False
BPI Challenge 2017,New credit,500,10,2670,3079,Application_124232458,2016-02-10T18:29:11.603000+00:00,2016-W06,0.0050607705,0.0144545232,0.350117,False
BPI Challenge 2017,New credit,500,10,2680,3089,Application_1887346433,2016-02-10T19:22:13.355000+00:00,2016-W06,0.005205837,0.0144545232,0.360153,False
BPI Challenge 2017,New credit,500,10,2690,3099,Application_465679964,2016-02-10T22:03:48.601000+00:00,2016-W06,0.0047269397,0.0144545232,0.327021,False
BPI Challenge 2017,New credit,500,10,2700,3110,Application_2095052447,2016-02-11T09:10:57.548000+00:00,2016-W06,0.0046159422,0.0144545232,0.319342,False
BPI Challenge 2017,New credit,500,10,2710,3122,Application_53038581,2016-02-11T11:33:55.993000+00:00,2016-W06,0.0047900942,0.0144545232,0.331391,False
BPI Challenge 2017,New credit,500,10,2720,3132,Application_878258869,2016-02-11T13:31:16.680000+00:00,2016-W06,0.0044735674,0.0144545232,0.309493,False
BPI Challenge 2017,New credit,500,10,2730,3146,Application_1485858591,2016-02-11T14:42:05.452000+00:00,2016-W06,0.0047120148,0.0144545232,0.325989,False
BPI Challenge 2017,New credit,500,10,2740,3157,Application_800242481,2016-02-11T17:49:37.368000+00:00,2016-W06,0.0048532251,0.0144545232,0.335758,False
BPI Challenge 2017,New credit,500,10,2750,3169,Application_1720546254,2016-02-11T19:22:26.610000+00:00,2016-W06,0.004867504,0.0144545232,0.336746,False
BPI Challenge 2017,New credit,500,10,2760,3179,Application_918090511,2016-02-11T21:41:23.148000+00:00,2016-W06,0.0050713966,0.0144545232,0.350852,False
BPI Challenge 2017,New credit,500,10,2770,3189,Application_738515459,2016-02-12T08:45:20.406000+00:00,2016-W06,0.0049908684,0.0144545232,0.345281,False
BPI Challenge 2017,New credit,500,10,2780,3200,Application_402271064,2016-02-12T10:55:20.562000+00:00,2016-W06,0.0060820759,0.0144545232,0.420773,False
BPI Challenge 2017,New credit,500,10,2790,3210,Application_1542513431,2016-02-12T13:00:21.573000+00:00,2016-W06,0.0062813187,0.0144545232,0.434557,False
BPI Challenge 2017,New credit,500,10,2800,3222,Application_1089265210,2016-02-12T14:32:29.548000+00:00,2016-W06,0.0063350175,0.0144545232,0.438272,False
BPI Challenge 2017,New credit,500,10,2810,3234,Application_2001644158,2016-02-12T15:41:27.409000+00:00,2016-W06,0.006392415,0.0144545232,0.442243,False
BPI Challenge 2017,New credit,500,10,2820,3244,Application_1183220839,2016-02-12T18:14:47.796000+00:00,2016-W06,0.0060465613,0.0144545232,0.418316,False
BPI Challenge 2017,New credit,500,10,2830,3254,Application_835017760,2016-02-12T20:07:08.559000+00:00,2016-W06,0.0059819508,0.0144545232,0.413846,False
BPI Challenge 2017,New credit,500,10,2840,3265,Application_1970365711,2016-02-13T10:29:26.102000+00:00,2016-W06,0.0063883001,0.0144545232,0.441959,False
BPI Challenge 2017,New credit,500,10,2850,3276,Application_96457854,2016-02-13T12:59:36.849000+00:00,2016-W06,0.0058769989,0.0144545232,0.406585,False
BPI Challenge 2017,New credit,500,10,2860,3288,Application_761865335,2016-02-13T20:15:35.899000+00:00,2016-W06,0.005469358,0.0144545232,0.378384,False
BPI Challenge 2017,New credit,500,10,2870,3298,Application_1192907459,2016-02-14T08:50:40.802000+00:00,2016-W06,0.0054367113,0.0144545232,0.376125,False
BPI Challenge 2017,New credit,500,10,2880,3308,Application_995775515,2016-02-14T12:03:11.805000+00:00,2016-W06,0.0056216368,0.0144545232,0.388919,False
BPI Challenge 2017,New credit,500,10,2890,3318,Application_82697402,2016-02-14T16:25:05.108000+00:00,2016-W06,0.0058603268,0.0144545232,0.405432,False
BPI Challenge 2017,New credit,500,10,2900,3328,Application_1263189516,2016-02-14T20:13:11.236000+00:00,2016-W06,0.0059485901,0.0144545232,0.411538,False
BPI Challenge 2017,New credit,500,10,2910,3341,Application_593542788,2016-02-15T08:12:10.319000+00:00,2016-W07,0.0057748091,0.0144545232,0.399516,False
BPI Challenge 2017,New credit,500,10,2920,3358,Application_2061894299,2016-02-15T09:44:04.550000+00:00,2016-W07,0.0055762178,0.0144545232,0.385777,False
BPI Challenge 2017,New credit,500,10,2930,3371,Application_298510885,2016-02-15T11:39:48.242000+00:00,2016-W07,0.0056064726,0.0144545232,0.38787,False
BPI Challenge 2017,New credit,500,10,2940,3382,Application_671594303,2016-02-15T13:15:11.097000+00:00,2016-W07,0.0057252193,0.0144545232,0.396085,False
BPI Challenge 2017,New credit,500,10,2950,3394,Application_848387673,2016-02-15T13:54:42.793000+00:00,2016-W07,0.0054250469,0.0144545232,0.375318,False
BPI Challenge 2017,New credit,500,10,2960,3405,Application_293524796,2016-02-15T15:19:58.748000+00:00,2016-W07,0.0055998515,0.0144545232,0.387412,False
BPI Challenge 2017,New credit,500,10,2970,3416,Application_1865725323,2016-02-15T16:08:26.953000+00:00,2016-W07,0.0054457892,0.0144545232,0.376753,False
BPI Challenge 2017,New credit,500,10,2980,3426,Application_202534910,2016-02-15T17:17:36.618000+00:00,2016-W07,0.0057306375,0.0144545232,0.39646,False
BPI Challenge 2017,New credit,500,10,2990,3438,Application_2112516828,2016-02-15T19:19:34.698000+00:00,2016-W07,0.005903719,0.0144545232,0.408434,False
BPI Challenge 2017,New credit,500,10,3000,3450,Application_1256391925,2016-02-15T20:53:14.307000+00:00,2016-W07,0.0062688764,0.0144545232,0.433697,False
BPI Challenge 2017,New credit,500,10,3010,3462,Application_681961933,2016-02-16T08:47:26.586000+00:00,2016-W07,0.0065165265,0.0144545232,0.45083,False
BPI Challenge 2017,New credit,500,10,3020,3473,Application_666172526,2016-02-16T10:56:00.703000+00:00,2016-W07,0.0065712366,0.0144545232,0.454615,False
BPI Challenge 2017,New credit,500,10,3030,3483,Application_1583195260,2016-02-16T12:18:18.268000+00:00,2016-W07,0.0071863102,0.0144545232,0.497167,False
BPI Challenge 2017,New credit,500,10,3040,3494,Application_1341217021,2016-02-16T14:39:41.324000+00:00,2016-W07,0.0071043307,0.0144545232,0.491495,False
BPI Challenge 2017,New credit,500,10,3050,3505,Application_1019714896,2016-02-16T16:51:44.305000+00:00,2016-W07,0.0077784169,0.0144545232,0.53813,False
BPI Challenge 2017,New credit,500,10,3060,3516,Application_1977427739,2016-02-16T18:09:04.138000+00:00,2016-W07,0.0085919665,0.0144545232,0.594414,False
BPI Challenge 2017,New credit,500,10,3070,3530,Application_677685696,2016-02-16T19:35:21.792000+00:00,2016-W07,0.008644899,0.0144545232,0.598076,False
BPI Challenge 2017,New credit,500,10,3080,3541,Application_1386139411,2016-02-17T02:19:09.462000+00:00,2016-W07,0.0081032792,0.0144545232,0.560605,False
BPI Challenge 2017,New credit,500,10,3090,3555,Application_1193905783,2016-02-17T09:29:33.770000+00:00,2016-W07,0.0075174359,0.0144545232,0.520075,False
BPI Challenge 2017,New credit,500,10,3100,3567,Application_397814196,2016-02-17T11:01:31.592000+00:00,2016-W07,0.0075423062,0.0144545232,0.521796,False
BPI Challenge 2017,New credit,500,10,3110,3577,Application_1369440812,2016-02-17T12:00:50.678000+00:00,2016-W07,0.0074496678,0.0144545232,0.515387,False
BPI Challenge 2017,New credit,500,10,3120,3588,Application_769549111,2016-02-17T13:28:28.787000+00:00,2016-W07,0.0074655033,0.0144545232,0.516482,False
BPI Challenge 2017,New credit,500,10,3130,3598,Application_1433304053,2016-02-17T14:56:16.653000+00:00,2016-W07,0.007541713,0.0144545232,0.521755,False
BPI Challenge 2017,New credit,500,10,3140,3609,Application_711527003,2016-02-17T17:01:55.668000+00:00,2016-W07,0.0072550114,0.0144545232,0.50192,False
BPI Challenge 2017,New credit,500,10,3150,3619,Application_1393314446,2016-02-17T19:27:36.308000+00:00,2016-W07,0.007560356,0.0144545232,0.523044,False
BPI Challenge 2017,New credit,500,10,3160,3629,Application_625401457,2016-02-17T20:54:01.356000+00:00,2016-W07,0.0073954559,0.0144545232,0.511636,False
BPI Challenge 2017,New credit,500,10,3170,3639,Application_1396071584,2016-02-18T07:15:28.932000+00:00,2016-W07,0.0077137231,0.0144545232,0.533655,False
BPI Challenge 2017,New credit,500,10,3180,3650,Application_2086074319,2016-02-18T09:10:16.439000+00:00,2016-W07,0.0070214277,0.0144545232,0.48576,False
BPI Challenge 2017,New credit,500,10,3190,3661,Application_742400293,2016-02-18T10:49:34.716000+00:00,2016-W07,0.006697702,0.0144545232,0.463364,False
BPI Challenge 2017,New credit,500,10,3200,3673,Application_1532843552,2016-02-18T12:01:05.627000+00:00,2016-W07,0.0063749453,0.0144545232,0.441035,False
BPI Challenge 2017,New credit,500,10,3210,3684,Application_1402724199,2016-02-18T13:24:14.096000+00:00,2016-W07,0.0062405792,0.0144545232,0.431739,False
BPI Challenge 2017,New credit,500,10,3220,3697,Application_319356132,2016-02-18T15:10:59.494000+00:00,2016-W07,0.0062741497,0.0144545232,0.434061,False
BPI Challenge 2017,New credit,500,10,3230,3709,Application_794466385,2016-02-18T17:18:41.804000+00:00,2016-W07,0.0063623347,0.0144545232,0.440162,False
BPI Challenge 2017,New credit,500,10,3240,3721,Application_1257815724,2016-02-18T19:10:27.155000+00:00,2016-W07,0.0061296809,0.0144545232,0.424067,False
BPI Challenge 2017,New credit,500,10,3250,3731,Application_1954127410,2016-02-18T22:09:24.807000+00:00,2016-W07,0.0062457456,0.0144545232,0.432096,False
BPI Challenge 2017,New credit,500,10,3260,3743,Application_554417928,2016-02-19T09:20:36.629000+00:00,2016-W07,0.006530677,0.0144545232,0.451809,False
BPI Challenge 2017,New credit,500,10,3270,3755,Application_1884461713,2016-02-19T11:06:09.185000+00:00,2016-W07,0.0061091541,0.0144545232,0.422647,False
BPI Challenge 2017,New credit,500,10,3280,3765,Application_505320824,2016-02-19T13:43:02.506000+00:00,2016-W07,0.0064067053,0.0144545232,0.443232,False
BPI Challenge 2017,New credit,500,10,3290,3778,Application_1689747747,2016-02-19T15:48:31.412000+00:00,2016-W07,0.0065685449,0.0144545232,0.454428,False
BPI Challenge 2017,New credit,500,10,3300,3789,Application_610156903,2016-02-19T17:47:41.369000+00:00,2016-W07,0.0065162394,0.0144545232,0.45081,False
BPI Challenge 2017,New credit,500,10,3310,3800,Application_75636589,2016-02-19T19:47:13.082000+00:00,2016-W07,0.0066301718,0.0144545232,0.458692,False
BPI Challenge 2017,New credit,500,10,3320,3810,Application_2053384237,2016-02-20T08:20:49.512000+00:00,2016-W07,0.0059867328,0.0144545232,0.414177,False
BPI Challenge 2017,New credit,500,10,3330,3824,Application_1756833262,2016-02-20T10:46:25.954000+00:00,2016-W07,0.0055897998,0.0144545232,0.386716,False
BPI Challenge 2017,New credit,500,10,3340,3834,Application_238099968,2016-02-20T12:26:50.485000+00:00,2016-W07,0.0051738263,0.0144545232,0.357938,False
BPI Challenge 2017,New credit,500,10,3350,3845,Application_397939645,2016-02-20T14:51:41.594000+00:00,2016-W07,0.0050357841,0.0144545232,0.348388,False
BPI Challenge 2017,New credit,500,10,3360,3857,Application_395892061,2016-02-20T17:01:28.630000+00:00,2016-W07,0.0046257816,0.0144545232,0.320023,False
BPI Challenge 2017,New credit,500,10,3370,3867,Application_1895936076,2016-02-20T18:58:37.002000+00:00,2016-W07,0.0047862621,0.0144545232,0.331126,False
BPI Challenge 2017,New credit,500,10,3380,3877,Application_29347740,2016-02-21T09:28:46.809000+00:00,2016-W07,0.0049408634,0.0144545232,0.341821,False
